ID,Date,Temp_m,Generation,Irradiance,Capacity,Lat,Lon,Angle,Irradiance_m,Temp,Module,TempSta,IrraSta,StnPres,StnPresMax,StnPresMin,Temp_t,TempMax,TempMin,RH,RHMin,WS,WD,WSGust,WDGust,Precp,StaName,StnPres_i,SeaPres,StnPresMax_i,StnPresMin_i,Temp_i,TempMax_i,TempMin_i,TdDewPoint,RH_i,RHMin_i,WS_i,WD_i,WSGust_i,WDGust_i,Precp_i,PrecpMax10,PrecpMax60,SunShine,Irradiance_i,StaName_i,AQSta,Station,COMean,COMin,COMax,COMedian,COStd,COSkew,COKurt,NO2Mean,NO2Min,NO2Max,NO2Median,NO2Std,NO2Skew,NO2Kurt,O3Mean,O3Min,O3Max,O3Median,O3Std,O3Skew,O3Kurt,PM10Mean,PM10Min,PM10Max,PM10Median,PM10Std,PM10Skew,PM10Kurt,PM2.5Mean,PM2.5Min,PM2.5Max,PM2.5Median,PM2.5Std,PM2.5Skew,PM2.5Kurt,SO2Mean,SO2Min,SO2Max,SO2Median,SO2Std,SO2Skew,SO2Kurt,SunLightHr,SunRise,SunSet,ZenithAngle,AirMassNoon,Location
996,2021-03-06,22.944835239458158,172,2.01,283.2,24.98,121.03,-31.0,107.76433312223423,15.9,SEC-6M-60A-295,tya,tya,,1017.3,1011.5,,17.6,13.5,97.0,95.0,,,15.0,330.0,,,1014.0,1018.9,1017.3,1011.5,15.9,17.6,13.5,15.5,97.0,95.0,2.2,30.0,15.0,330.0,45.0,7.0,16.5,0.2,2.01,tya,ty,ty,0.5683333,0.27,0.87,0.595,0.158735946742597,-0.2071018368005752,-0.4801136364200689,27.091667,11.5,46.5,29.1,9.785744721370737,0.1871510148048401,-0.6413676110494126,13.995833,1.2,33.4,12.55,9.010886196664636,0.5485720038414001,-0.5223676461505367,35.541668,10.0,74.0,30.0,20.89722088172756,0.4272752106189728,-1.3366559652192074,24.291666,6.0,44.0,23.0,12.76026157107756,0.2231183797121048,-1.339181601836841,1.475,0.3,3.3,1.3,0.8714056531484161,0.6482941508293152,-0.7669394421236913,42070,22830,64899,30.005,1.155,24.98-121.03
997,2021-03-06,20.525475592076248,295,2.01,498.6,25.03,121.08,-95.0,-51.29601327814903,16.1,MM60-6RT-300,xw,tya,1015.8,1018.9,1013.2,16.1,17.4,13.9,98.0,95.0,3.7,40.0,16.2,360.0,31.0,xw,1014.0,1018.9,1017.3,1011.5,15.9,17.6,13.5,15.5,97.0,95.0,2.2,30.0,15.0,330.0,45.0,7.0,16.5,0.2,2.01,tya,ki,ki,0.26666668,0.16,0.43,0.25,0.0847331705415287,0.3770562410354614,-1.2166563819944716,9.783334,3.4,27.0,8.15,5.667348606684088,1.7422540187835691,2.33452922321326,30.3125,14.4,40.7,30.9,6.823062875407791,-0.5881702899932861,-0.2143856286928001,24.916666,9.0,55.0,23.0,12.679722485876438,0.7244841456413269,-0.4376435443013049,11.833333,4.0,26.0,10.0,6.631064355950228,0.9971392750740052,-0.2616698158983732,2.3083334,1.6,3.6,2.3,0.5089773679451661,0.784559965133667,0.1613655831274205,42068,22831,64899,30.055,1.155,25.03-121.08
998,2021-03-06,24.60813150308768,326,2.15,499.8,25.11,121.26,22.0,-110.92585131258141,16.9,MM60-6RT-300,lz,aic,1015.1,1018.4,1012.4,16.9,20.2,14.1,97.0,92.0,1.2,354.0,12.4,323.0,30.0,lz,1005.5,1021.3,1008.7,1003.0,,,,,99.0,93.0,1.1,10.0,10.9,310.0,48.0,8.5,18.0,0.7,2.15,aic,dy,dy,0.33833334,0.18,0.49,0.315,0.1029422217390913,0.0262079983949661,-1.378208051048861,15.791667,4.6,36.2,13.5,8.344637221078754,1.1924556493759155,0.7483084033638603,28.270834,9.9,46.6,28.349998,9.62936971580836,-0.0102640856057405,-0.4985599626916848,24.625,5.0,64.0,17.0,18.10551801547517,0.794868528842926,-0.9029343530948756,16.875,7.0,39.0,12.0,10.472790832728732,0.933340549468994,-0.7266283614778746,1.2333333,0.3,2.3,1.2,0.5646596917879534,0.3065986037254333,-0.7848791320140118,42063,22833,64896,30.135,1.156,25.11-121.26
999,2021-03-06,24.60813150308768,265,2.15,438.3,25.11,121.26,-160.0,-40.07064797306096,16.9,MM60-6RT-300,lz,aic,1015.1,1018.4,1012.4,16.9,20.2,14.1,97.0,92.0,1.2,354.0,12.4,323.0,30.0,lz,1005.5,1021.3,1008.7,1003.0,,,,,99.0,93.0,1.1,10.0,10.9,310.0,48.0,8.5,18.0,0.7,2.15,aic,dy,dy,0.33833334,0.18,0.49,0.315,0.1029422217390913,0.0262079983949661,-1.378208051048861,15.791667,4.6,36.2,13.5,8.344637221078754,1.1924556493759155,0.7483084033638603,28.270834,9.9,46.6,28.349998,9.62936971580836,-0.0102640856057405,-0.4985599626916848,24.625,5.0,64.0,17.0,18.10551801547517,0.794868528842926,-0.9029343530948756,16.875,7.0,39.0,12.0,10.472790832728732,0.933340549468994,-0.7266283614778746,1.2333333,0.3,2.3,1.2,0.5646596917879534,0.3065986037254333,-0.7848791320140118,42063,22833,64896,30.135,1.156,25.11-121.26
1003,2021-03-07,22.594335998279927,138,2.08,283.2,24.98,121.03,-31.0,-10.15474550684233,15.0,SEC-6M-60A-295,tya,tya,,1018.1,1014.1,,15.7,14.1,96.0,94.0,,,13.1,50.0,,,1016.1,1021.0,1018.1,1014.1,15.0,15.7,14.1,14.5,96.0,94.0,4.1,40.0,13.1,50.0,1.5,0.5,0.5,0.0,2.08,tya,ty,ty,0.33833334,0.25,0.49,0.34,0.0644486096569224,0.449648767709732,-0.559019653484282,10.479167,5.8,14.3,11.6,2.745110895130983,-0.3838197588920593,-1.3040097014939402,35.341667,30.7,44.1,34.2,3.93876122830362,1.0589672327041626,0.0431860808789839,13.75,3.0,32.0,12.0,7.645686479259429,0.7711724042892456,-0.2498613689112141,8.166667,0.0,18.0,8.0,4.668736600974118,0.609272837638855,-0.2805453317995972,1.3333334,0.1,2.6,1.1500001,0.6253114843914604,0.799956738948822,0.1936999614920043,42159,22770,64929,29.617,1.15,24.98-121.03
1004,2021-03-07,20.177543041668258,255,2.08,498.6,25.03,121.08,-95.0,-94.03488272514657,15.2,MM60-6RT-300,xw,tya,1018.0,1020.0,1015.9,15.2,15.8,14.3,96.0,95.0,7.8,40.0,16.7,40.0,0.5,xw,1016.1,1021.0,1018.1,1014.1,15.0,15.7,14.1,14.5,96.0,94.0,4.1,40.0,13.1,50.0,1.5,0.5,0.5,0.0,2.08,tya,ki,ki,0.23166667,0.2,0.26,0.23,0.0180979592114454,0.1618071347475052,-0.8096174983890463,3.875,2.0,5.3,4.05,0.93727172189749,-0.2776729464530945,-0.9144609368311364,37.879166,34.1,45.8,37.45,2.548311880186558,1.3257397413253784,2.0317767673859493,32.958332,18.0,42.0,34.5,7.321672217326519,-0.7768993377685547,-0.5209675608757918,12.291667,3.0,19.0,12.0,3.712249601178412,-0.4013943672180176,0.2112578414048784,1.1750001,0.9,1.9,1.2,0.2048329093538417,1.957868933677673,4.815427654646864,42156,22772,64927,29.667,1.151,25.03-121.08
1005,2021-03-07,21.586195443829023,285,1.52,499.8,25.11,121.26,22.0,-186.85868442432053,16.3,MM60-6RT-300,lz,aic,1017.4,1019.8,1015.5,16.3,18.9,14.9,97.0,92.0,3.1,14.0,9.0,19.0,2.5,lz,1007.7,1023.5,1009.8,1005.7,,,,,98.0,90.0,2.9,20.0,10.2,20.0,0.5,0.5,0.5,0.0,1.52,aic,dy,dy,0.235,0.19,0.28,0.235,0.0282842717605545,-0.2704052031040191,-1.1012514452661926,5.758333,3.3,8.9,5.8,1.4337292970026667,0.2648326158523559,-0.1268766493623854,44.283333,39.8,53.9,43.699997,3.4979085003451127,1.051250696182251,0.6693929845382685,26.625,14.0,37.0,28.5,7.517009696854774,-0.351489782333374,-1.3667103894190331,14.125,7.0,24.0,14.5,4.20468165573649,0.214687168598175,-0.4086538820766261,2.0625,1.8,3.7,2.0,0.365718484102854,4.214480876922607,15.276846473407602,42152,22773,64926,29.747,1.152,25.11-121.26
1006,2021-03-07,21.586195443829023,231,1.52,438.3,25.11,121.26,-160.0,-104.99637394930002,16.3,MM60-6RT-300,lz,aic,1017.4,1019.8,1015.5,16.3,18.9,14.9,97.0,92.0,3.1,14.0,9.0,19.0,2.5,lz,1007.7,1023.5,1009.8,1005.7,,,,,98.0,90.0,2.9,20.0,10.2,20.0,0.5,0.5,0.5,0.0,1.52,aic,dy,dy,0.235,0.19,0.28,0.235,0.0282842717605545,-0.2704052031040191,-1.1012514452661926,5.758333,3.3,8.9,5.8,1.4337292970026667,0.2648326158523559,-0.1268766493623854,44.283333,39.8,53.9,43.699997,3.4979085003451127,1.051250696182251,0.6693929845382685,26.625,14.0,37.0,28.5,7.517009696854774,-0.351489782333374,-1.3667103894190331,14.125,7.0,24.0,14.5,4.20468165573649,0.214687168598175,-0.4086538820766261,2.0625,1.8,3.7,2.0,0.365718484102854,4.214480876922607,15.276846473407602,42152,22773,64926,29.747,1.152,25.11-121.26
1010,2021-03-08,20.223847506596975,720,6.29,498.6,25.03,121.08,-95.0,-71.07731982919294,16.7,MM60-6RT-300,xw,tya,1018.5,1019.8,1016.7,16.7,18.0,15.2,86.0,79.0,7.6,40.0,16.9,40.0,0.0,xw,1016.6,1021.5,1017.9,1014.8,16.7,18.9,14.7,14.3,86.0,76.0,3.9,40.0,14.3,40.0,0.0,0.0,0.0,7.5,6.29,tya,ki,ki,0.20458333,0.19,0.23,0.2,0.0128466432238355,0.6375055909156799,-0.7703925454222933,4.9958334,1.1,8.0,5.6499996,2.2388815320935875,-0.6483584046363831,-0.9571884446478074,40.725002,32.9,47.4,40.7,4.311687550347472,-0.1232082843780517,-0.7335112869196831,49.458332,39.0,63.0,49.0,6.580466262498739,0.3827163279056549,-0.5392204139639785,16.375,9.0,21.0,16.5,2.8408893279945,-0.775956928730011,0.3813243546576879,1.6875,1.3,2.4,1.6,0.2968127834936172,0.9596088528633118,0.011926447203546,42244,22714,64957,29.279,1.146,25.03-121.08
1011,2021-03-08,22.684921998836337,469,6.29,283.2,24.98,121.03,-31.0,129.09258006159118,16.7,SEC-6M-60A-295,tya,tya,,1017.9,1014.8,,18.9,14.7,86.0,76.0,,,14.3,40.0,,,1016.6,1021.5,1017.9,1014.8,16.7,18.9,14.7,14.3,86.0,76.0,3.9,40.0,14.3,40.0,0.0,0.0,0.0,7.5,6.29,tya,ty,ty,0.40833333,0.19,0.86,0.385,0.1689781768317876,0.9255841374397278,0.5955775532665002,14.525,3.7,30.5,15.9,6.989572949835685,0.0238994285464286,-0.4785725733992301,34.595833,15.5,47.0,32.8,7.760293291072806,-0.1432598233222961,-0.0319629531140512,25.782608,17.0,32.0,26.0,4.451317698054347,-0.3603808581829071,,12.913043,8.0,17.0,13.0,2.333803829846359,0.1616486757993698,,1.5625,0.7,3.2,1.5,0.5624577283064071,1.0541937351226809,1.0820120854731323,42246,22712,64957,29.229,1.146,24.98-121.03
1012,2021-03-08,21.430485221494166,515,3.24,499.8,25.11,121.26,22.0,-183.08767915772313,17.4,MM60-6RT-300,lz,aic,1018.0,1019.8,1016.1,17.4,19.2,15.5,89.0,83.0,2.7,28.0,10.4,42.0,0.0,lz,1008.2,1024.0,1009.6,1006.4,,,,,90.0,83.0,2.3,20.0,9.5,20.0,0.0,0.0,0.0,3.7,3.24,aic,dy,dy,0.22749999,0.21,0.27,0.225,0.014218789714352,1.1755971908569336,1.4588962000923231,10.9625,3.8,22.8,11.15,5.226089371480579,0.5605130791664124,-0.2380143223271806,44.333332,31.8,54.1,44.25,5.967860785796477,-0.2611409723758697,-0.3039454913450914,42.041668,33.0,54.0,42.0,6.10401982066036,0.5184324979782104,-0.5669277136718862,19.958334,14.0,28.0,19.5,3.3812676638344894,0.6722029447555542,0.1708316008216002,2.4,1.8,3.7,2.2,0.6057693983955584,0.9115275144577026,-0.6330724503094456,42240,22715,64956,29.359,1.147,25.11-121.26
1013,2021-03-08,21.430485221494166,416,3.24,438.3,25.11,121.26,-160.0,-100.24185052515452,17.4,MM60-6RT-300,lz,aic,1018.0,1019.8,1016.1,17.4,19.2,15.5,89.0,83.0,2.7,28.0,10.4,42.0,0.0,lz,1008.2,1024.0,1009.6,1006.4,,,,,90.0,83.0,2.3,20.0,9.5,20.0,0.0,0.0,0.0,3.7,3.24,aic,dy,dy,0.22749999,0.21,0.27,0.225,0.014218789714352,1.1755971908569336,1.4588962000923231,10.9625,3.8,22.8,11.15,5.226089371480579,0.5605130791664124,-0.2380143223271806,44.333332,31.8,54.1,44.25,5.967860785796477,-0.2611409723758697,-0.3039454913450914,42.041668,33.0,54.0,42.0,6.10401982066036,0.5184324979782104,-0.5669277136718862,19.958334,14.0,28.0,19.5,3.3812676638344894,0.6722029447555542,0.1708316008216002,2.4,1.8,3.7,2.2,0.6057693983955584,0.9115275144577026,-0.6330724503094456,42240,22715,64956,29.359,1.147,25.11-121.26
1015,2021-03-09,26.903380752111374,1365,11.84,498.6,25.03,121.08,-95.0,-4.282577001336416,17.1,MM60-6RT-300,xw,tya,1018.4,1020.2,1016.9,17.1,19.5,15.8,88.0,82.0,6.7,40.0,15.2,40.0,0.0,xw,1016.6,1021.4,1018.4,1015.1,17.5,22.1,15.6,14.9,84.0,71.0,3.4,40.0,12.3,80.0,0.0,0.0,0.0,7.3,11.84,tya,ki,ki,0.20416667,0.18,0.25,0.2,0.0150120707074036,1.0580987930297852,1.8907426826132288,5.358333,2.0,9.9,4.75,2.0696389974570515,0.7819043397903442,-0.2654287549505278,46.6125,37.1,54.5,45.5,5.132870634899886,0.1343422979116439,-1.017869899003268,46.583332,38.0,55.0,46.5,5.500329370901875,-0.0126752965152263,-1.2199003928496697,18.708334,14.0,23.0,19.0,2.457980200625438,-0.1112006604671478,-0.860590431709801,1.7458333,1.2,2.9,1.7,0.3810502244999452,1.5117809772491455,1.9339147868363256,42332,22654,64985,28.89,1.142,25.03-121.08
1016,2021-03-09,30.78010431286694,847,11.84,283.2,24.98,121.03,-31.0,209.24719944891177,17.5,SEC-6M-60A-295,tya,tya,,1018.4,1015.1,,22.1,15.6,84.0,71.0,,,12.3,80.0,,,1016.6,1021.4,1018.4,1015.1,17.5,22.1,15.6,14.9,84.0,71.0,3.4,40.0,12.3,80.0,0.0,0.0,0.0,7.3,11.84,tya,ty,ty,0.3775,0.23,0.59,0.345,0.1163671106097484,0.3352640569210052,-1.3616095341494487,13.104167,7.2,21.3,12.1,3.918127226760447,0.3884572088718414,-1.0383857007297803,38.658333,27.8,48.0,37.2,5.374571156971551,0.2114269733428955,-0.8701891740407772,32.458332,12.0,50.0,33.5,11.890731380096987,-0.2250968515872955,-1.1471258302956298,16.875,8.0,25.0,16.0,5.050290564176352,0.1130561530590057,-1.155376472245707,2.2166667,1.1,3.2,2.1,0.4797342301154174,0.4086395502090454,0.3692916190825954,42335,22652,64987,28.84,1.142,24.98-121.03
1019,2021-03-09,23.00763855015699,1207,8.96,499.8,25.11,121.26,22.0,-85.87439984365706,18.5,MM60-6RT-300,lz,aic,1017.8,1019.8,1016.1,18.5,22.2,16.6,87.0,76.0,3.1,18.0,9.9,63.0,0.0,lz,1008.2,1024.0,1009.9,1006.5,17.6,19.3,16.8,14.9,87.0,70.0,2.4,20.0,10.8,30.0,0.0,0.0,0.0,7.6,8.96,aic,dy,dy,0.23208334,0.2,0.28,0.235,0.0216652718139412,0.1273721307516098,-0.2363794461542734,10.0875,3.2,24.3,8.25,5.627286762782343,0.9935396313667296,-0.092050332591087,49.491665,36.8,62.0,50.5,7.406690139302974,0.0366128794848918,-1.2633802743314324,41.416668,27.0,50.0,42.0,6.006638839228434,-0.7754273414611816,-0.0579937056430899,20.958334,16.0,30.0,21.0,3.3032153856595503,0.955891489982605,1.219789189243726,3.0541666,2.3,5.9,2.6,0.918400862187282,1.864865779876709,2.191074845280295,42328,22656,64984,28.97,1.143,25.11-121.26
1020,2021-03-09,23.00763855015699,1004,8.96,438.3,25.11,121.26,-160.0,-5.022939007935713,18.5,MM60-6RT-300,lz,aic,1017.8,1019.8,1016.1,18.5,22.2,16.6,87.0,76.0,3.1,18.0,9.9,63.0,0.0,lz,1008.2,1024.0,1009.9,1006.5,17.6,19.3,16.8,14.9,87.0,70.0,2.4,20.0,10.8,30.0,0.0,0.0,0.0,7.6,8.96,aic,dy,dy,0.23208334,0.2,0.28,0.235,0.0216652718139412,0.1273721307516098,-0.2363794461542734,10.0875,3.2,24.3,8.25,5.627286762782343,0.9935396313667296,-0.092050332591087,49.491665,36.8,62.0,50.5,7.406690139302974,0.0366128794848918,-1.2633802743314324,41.416668,27.0,50.0,42.0,6.006638839228434,-0.7754273414611816,-0.0579937056430899,20.958334,16.0,30.0,21.0,3.3032153856595503,0.955891489982605,1.219789189243726,3.0541666,2.3,5.9,2.6,0.918400862187282,1.864865779876709,2.191074845280295,42328,22656,64984,28.97,1.143,25.11-121.26
1022,2021-03-10,33.35683846324094,1999,20.21,498.6,25.03,121.08,-95.0,437.1199324019941,18.4,MM60-6RT-300,xw,tya,1018.6,1020.6,1016.7,18.4,20.8,17.0,83.0,72.0,8.9,40.0,20.8,50.0,0.0,xw,1016.6,1021.4,1018.7,1014.6,19.0,23.2,16.9,15.3,79.0,64.0,4.3,40.0,14.3,50.0,0.0,0.0,0.0,9.8,20.21,tya,ki,ki,0.29541668,0.21,0.41,0.28,0.0634500286676671,0.4108169376850128,-1.0812551030309177,8.075,5.3,16.5,7.3500004,2.587301780625461,2.3083553314208984,4.330631105613532,43.44583,32.0,47.1,44.8,4.03829268453742,-1.8474634885787964,2.3448688438818435,35.583332,26.0,44.0,35.0,4.880454956221822,0.227074459195137,-0.7413807191729589,17.291666,13.0,23.0,17.0,2.9996980524374623,0.1358624547719955,-1.1234540807531332,2.952174,2.0,5.1,2.6,0.8633284095781827,1.3191274404525757,,42420,22594,65014,28.501,1.138,25.03-121.08
1025,2021-03-10,39.704441329199966,1275,20.21,283.2,24.98,121.03,-31.0,797.1266625036735,19.0,SEC-6M-60A-295,tya,tya,,1018.7,1014.6,,23.2,16.9,79.0,64.0,,,14.3,50.0,,,1016.6,1021.4,1018.7,1014.6,19.0,23.2,16.9,15.3,79.0,64.0,4.3,40.0,14.3,50.0,0.0,0.0,0.0,9.8,20.21,tya,ty,ty,0.38416666,0.24,0.55,0.385,0.0888534063050563,0.2365470826625824,-0.6287374230721077,10.3,4.7,15.4,10.55,3.2720157444588267,-0.2683253288269043,-0.9707715260392752,44.595833,38.6,49.0,44.9,2.8882793505123305,-0.4528468251228332,-0.6236252223945491,23.375,11.0,34.0,24.0,5.546738171919247,-0.5509684085845947,0.0576754628003106,13.75,10.0,19.0,12.0,3.193063133405453,0.5627385973930359,-1.2375556871142426,1.275,1.0,1.8,1.2,0.2005427250399089,0.7983254790306091,0.1050112290279088,42423,22592,65015,28.451,1.137,24.98-121.03
1026,2021-03-10,32.28162742656812,1661,18.78,499.8,25.11,121.26,22.0,280.6222526908411,19.6,MM60-6RT-300,lz,aic,1018.4,1020.6,1016.6,19.6,24.6,17.1,80.0,62.0,3.1,65.0,11.6,51.0,0.0,lz,1008.5,1024.3,1010.5,1006.7,18.7,22.3,16.6,14.3,75.0,59.0,2.9,60.0,11.0,40.0,0.0,0.0,0.0,9.3,18.78,aic,dy,dy,0.31541666,0.26,0.41,0.31,0.0412815515188088,0.8550645112991333,0.0717241562806996,14.752174,6.2,33.3,12.1,7.007909118286718,1.03187358379364,,44.258335,30.0,53.0,46.45,7.068787286415464,-0.6367312669754028,-0.8441824208624702,26.25,18.0,38.0,26.0,5.309957831651119,0.2107523381710052,-0.6596790835834816,17.125,13.0,24.0,17.0,2.908944228021419,0.3853156566619873,-0.4651230133538262,3.1875,2.2,5.4,3.0,0.8141747143053635,1.2121596336364746,0.6569754055477359,42418,22594,65012,28.581,1.139,25.11-121.26
1027,2021-03-10,32.28162742656812,1390,18.78,438.3,25.11,121.26,-160.0,369.21080269380695,19.6,MM60-6RT-300,lz,aic,1018.4,1020.6,1016.6,19.6,24.6,17.1,80.0,62.0,3.1,65.0,11.6,51.0,0.0,lz,1008.5,1024.3,1010.5,1006.7,18.7,22.3,16.6,14.3,75.0,59.0,2.9,60.0,11.0,40.0,0.0,0.0,0.0,9.3,18.78,aic,dy,dy,0.31541666,0.26,0.41,0.31,0.0412815515188088,0.8550645112991333,0.0717241562806996,14.752174,6.2,33.3,12.1,7.007909118286718,1.03187358379364,,44.258335,30.0,53.0,46.45,7.068787286415464,-0.6367312669754028,-0.8441824208624702,26.25,18.0,38.0,26.0,5.309957831651119,0.2107523381710052,-0.6596790835834816,17.125,13.0,24.0,17.0,2.908944228021419,0.3853156566619873,-0.4651230133538262,3.1875,2.2,5.4,3.0,0.8141747143053635,1.2121596336364746,0.6569754055477359,42418,22594,65012,28.581,1.139,25.11-121.26
1029,2021-03-11,32.0325557394386,1673,15.69,498.6,25.03,121.08,-95.0,153.83335891364402,17.2,MM60-6RT-300,xw,tya,1017.5,1019.1,1015.9,17.2,19.5,15.7,91.0,83.0,3.1,40.0,11.1,40.0,0.0,xw,1015.8,1020.6,1017.5,1014.1,17.6,20.5,15.6,15.7,88.0,76.0,1.4,10.0,7.0,320.0,0.0,0.0,0.0,9.4,15.69,tya,ki,ki,0.34083334,0.25,0.46,0.335,0.0622698655097085,0.3313972353935241,-0.7273428512044142,13.554167,7.9,32.1,11.25,5.49204773135331,1.891728758811951,3.401585163120215,42.2,11.0,58.9,44.2,12.734786328436934,-0.7789825797080994,-0.0370952353654079,58.826088,31.0,100.0,60.0,17.012434420187656,0.833659291267395,,30.043478,13.0,60.0,28.0,11.612995310386175,0.9083529710769652,,2.5826087,1.3,5.9,2.7,1.1368426127014486,1.0214977264404297,,42509,22533,65042,28.111,1.134,25.03-121.08
1030,2021-03-11,34.64003638872269,1001,15.69,283.2,24.98,121.03,-31.0,477.4363507916862,17.6,SEC-6M-60A-295,tya,tya,,1017.5,1014.1,,20.5,15.6,88.0,76.0,,,7.0,320.0,,,1015.8,1020.6,1017.5,1014.1,17.6,20.5,15.6,15.7,88.0,76.0,1.4,10.0,7.0,320.0,0.0,0.0,0.0,9.4,15.69,tya,ty,ty,0.55333334,0.27,1.37,0.41500002,0.3059506440713618,1.3532183170318604,0.8469678863121168,21.7625,3.7,53.9,18.3,15.700867283325442,0.7383890748023987,-0.7705787567650475,37.316666,0.8,56.1,41.65,16.704819773485422,-1.041171312332153,-0.0837781256968059,56.5,17.0,113.0,48.0,35.900829589542795,0.583368182182312,-1.2498065000340803,31.625,9.0,70.0,25.0,21.82900443865017,0.7306838035583496,-1.0368259869998038,1.9333334,0.1,5.5,1.4,1.7588698727259933,0.9432134628295898,-0.6518786263192098,42511,22533,65043,28.062,1.133,24.98-121.03
1033,2021-03-11,41.01998764551966,2057,18.37,499.8,25.11,121.26,22.0,187.35156378907323,19.2,MM60-6RT-300,lz,aic,1016.6,1018.2,1015.2,19.2,25.2,15.9,88.0,71.0,1.4,8.0,8.1,19.0,0.0,lz,1007.1,1022.9,1008.5,1005.6,18.7,23.6,15.5,15.5,82.0,61.0,1.3,360.0,6.8,40.0,0.0,0.0,0.0,9.9,18.37,aic,dy,dy,0.38375,0.27,0.56,0.365,0.0786744800495547,0.6208435893058777,-0.1482896702320322,19.327272,6.8,37.4,19.099998,7.459042706589156,0.5018689036369324,,42.391666,13.6,61.3,45.75,14.518531243804656,-0.5974612832069397,-0.8653856411509668,52.086956,23.0,98.0,55.0,20.239280088432583,0.4333750605583191,,33.347828,15.0,65.0,34.0,14.664765118077394,0.5980537533760071,,3.5454545,1.4,6.2,3.3,1.4556056396700436,0.2994039356708526,,42507,22534,65042,28.192,1.135,25.11-121.26
1034,2021-03-11,41.01998764551966,1784,18.37,438.3,25.11,121.26,-160.0,266.84470246473984,19.2,MM60-6RT-300,lz,aic,1016.6,1018.2,1015.2,19.2,25.2,15.9,88.0,71.0,1.4,8.0,8.1,19.0,0.0,lz,1007.1,1022.9,1008.5,1005.6,18.7,23.6,15.5,15.5,82.0,61.0,1.3,360.0,6.8,40.0,0.0,0.0,0.0,9.9,18.37,aic,dy,dy,0.38375,0.27,0.56,0.365,0.0786744800495547,0.6208435893058777,-0.1482896702320322,19.327272,6.8,37.4,19.099998,7.459042706589156,0.5018689036369324,,42.391666,13.6,61.3,45.75,14.518531243804656,-0.5974612832069397,-0.8653856411509668,52.086956,23.0,98.0,55.0,20.239280088432583,0.4333750605583191,,33.347828,15.0,65.0,34.0,14.664765118077394,0.5980537533760071,,3.5454545,1.4,6.2,3.3,1.4556056396700436,0.2994039356708526,,42507,22534,65042,28.192,1.135,25.11-121.26
1036,2021-03-12,32.93971517677326,1597,17.28,498.6,25.03,121.08,-95.0,218.62604448541933,18.1,MM60-6RT-300,xw,tya,1017.4,1019.1,1015.7,18.1,21.8,15.5,88.0,77.0,5.1,50.0,17.7,40.0,0.0,xw,1015.6,1020.4,1017.3,1013.8,18.9,24.7,15.8,16.1,84.0,66.0,2.6,50.0,15.0,50.0,0.0,0.0,0.0,9.6,17.28,tya,ki,ki,0.38708335,0.26,0.6,0.35000002,0.1066680817312065,0.5504617691040039,-1.1219319163366162,11.129167,5.5,20.6,9.45,3.929872207158607,0.7926406860351562,-0.2251281848106914,39.770832,18.7,53.7,43.2,10.030496090538836,-0.764561653137207,-0.5659237388848379,52.75,29.0,110.0,45.5,21.19526198080086,1.2498714923858645,0.5506671321440839,27.583334,11.0,61.0,24.5,11.469872319014398,1.0553929805755615,1.0836113072355644,1.7375001,0.9,3.6,1.55,0.7789694830898006,1.0726622343063354,-0.1270213064514607,42597,22473,65070,27.722,1.13,25.03-121.08
1037,2021-03-12,35.747610279867686,1491,14.9,499.8,25.11,121.26,22.0,171.26629021620505,18.8,MM60-6RT-300,lz,aic,1017.0,1018.6,1015.4,18.8,24.2,15.7,88.0,75.0,2.0,7.0,10.2,40.0,0.0,lz,1007.3,1023.0,1008.6,1005.7,18.0,22.8,15.2,15.1,83.0,68.0,1.8,40.0,11.1,50.0,0.0,0.0,0.0,7.9,14.9,aic,dy,dy,0.435,0.3,0.6,0.425,0.0952799067599427,0.378525048494339,-1.1765170242059866,18.604166,10.1,32.0,19.2,5.87022538605556,0.4339374899864197,-0.6076972030227279,40.158333,18.0,55.7,41.25,10.776742894709711,-0.4250181913375854,-0.871335071243124,39.708332,23.0,68.0,37.0,11.8706036865889,0.8999415040016174,0.0179667837006372,28.291666,16.0,43.0,25.5,8.57437621849146,0.4958981871604919,-1.1390127066971474,1.9166666,0.7,4.8,1.5,1.1529420704566684,1.0071611404418943,-0.2009236211006126,42594,22475,65068,27.802,1.13,25.11-121.26
1038,2021-03-12,35.747610279867686,1226,14.9,438.3,25.11,121.26,-160.0,251.75463517237273,18.8,MM60-6RT-300,lz,aic,1017.0,1018.6,1015.4,18.8,24.2,15.7,88.0,75.0,2.0,7.0,10.2,40.0,0.0,lz,1007.3,1023.0,1008.6,1005.7,18.0,22.8,15.2,15.1,83.0,68.0,1.8,40.0,11.1,50.0,0.0,0.0,0.0,7.9,14.9,aic,dy,dy,0.435,0.3,0.6,0.425,0.0952799067599427,0.378525048494339,-1.1765170242059866,18.604166,10.1,32.0,19.2,5.87022538605556,0.4339374899864197,-0.6076972030227279,40.158333,18.0,55.7,41.25,10.776742894709711,-0.4250181913375854,-0.871335071243124,39.708332,23.0,68.0,37.0,11.8706036865889,0.8999415040016174,0.0179667837006372,28.291666,16.0,43.0,25.5,8.57437621849146,0.4958981871604919,-1.1390127066971474,1.9166666,0.7,4.8,1.5,1.1529420704566684,1.0071611404418943,-0.2009236211006126,42594,22475,65068,27.802,1.13,25.11-121.26
